id,imdb_id,popularity,budget,revenue,original_title,cast,director,runtime,genres,vote_count,vote_average,release_year,budget_adj,revenue_adj,number_of_cast,number_of_director,genre_count
1051,tt0067116,0.604241,1800000,41158757,The French Connection,Gene Hackman|Fernando Rey|Roy Scheider|Tony Lo Bianco|Marcel Bozzuffi,William Friedkin,104,Action|Crime|Thriller,201,7.0,1971,9693350.84598719,221647928.880961,5,1,3
15393,tt0067588,0.560488,725000,10600000,Play Misty for Me,Clint Eastwood|Jessica Walter|John Larch|Donna Mills|Jack Ging,Clint Eastwood,102,Crime|Drama|Romance|Thriller,33,5.8,1971,3904266.31296706,57083066.0930357,5,1,4
9267,tt0066765,0.553366,0,0,Monty Python's And Now for Something Completely Different,Graham Chapman|John Cleese|Terry Gilliam|Eric Idle|Terry Jones,Ian MacNaughton,88,Comedy,56,6.9,1971,0.0,0.0,5,1,1
31283,tt0068675,0.529922,0,0,Hannie Caulder,Raquel Welch|Robert Culp|Ernest Borgnine|Jack Elam|Strother Martin,Burt Kennedy,85,Drama|Western|Crime,15,6.5,1971,0.0,0.0,5,1,3
27554,tt0067549,0.483561,1645000,0,The Panic in Needle Park,Al Pacino|Kitty Winn|Alan Vint|Richard Bright|Kiel Martin,Jerry Schatzberg,110,Drama|Romance,31,6.0,1971,8858645.6342494,0.0,5,1,2
839,tt0067023,0.462681,450000,0,Duel,Dennis Weaver|Jacqueline Scott|Eddie Firestone|Lou Frizzell|Gene Dynarski,Steven Spielberg,90,Horror|Action|Mystery|Thriller,166,7.0,1971,2423337.71149679,0.0,5,1,4
1485,tt0067128,0.454247999999999,750000,0,Get Carter,Michael Caine|Ian Hendry|Britt Ekland|John Osborne|Tony Beckley,Mike Hodges,112,Crime|Thriller,52,7.0,1971,4038896.18582799,0.0,5,1,2
11302,tt0066808,0.448675,2000000,0,Bananas,Woody Allen|Louise Lasser|Carlos MontalbÃ¡n|Nati Abascal|Jacobo Morales,Woody Allen,82,Comedy,76,6.5,1971,10770389.8288746,0.0,5,1,1
26405,tt0067541,0.392606,0,0,Wake in Fright,Gary Bond|Donald Pleasence|Chips Rafferty|Sylvia Kay|John Meillon,Ted Kotcheff,114,Drama|Thriller,22,7.1,1971,0.0,0.0,5,1,2
11316,tt0067372,0.363941,0,0,Macbeth,Jon Finch|Francesca Annis|Martin Shaw|Terence Bayler|John Stride,Roman Polanski,140,War|Drama|History,39,6.4,1971,0.0,0.0,5,1,3
10514,tt0066769,0.357413,6500000,0,The Andromeda Strain,Arthur Hill|David Wayne|James Olson|Kate Reid|Paula Kelly,Robert Wise,131,Science Fiction|Thriller,70,6.7,1971,35003766.9438426,0.0,5,1,2
21717,tt0066831,0.354036,0,0,Big Jake,John Wayne|Richard Boone|Maureen O'Hara|Patrick Wayne|Christopher Mitchum,George Sherman,110,Action|Western,29,6.4,1971,0.0,0.0,5,1,2
27236,tt0067893,0.327996,850000,0,Two-Lane Blacktop,James Taylor|Warren Oates|Dennis Wilson|Laurie Bird|Rudy Wurlitzer,Monte Hellman,102,Drama,23,5.8,1971,4577415.67727173,0.0,5,1,1
36040,tt0067959,0.326818,0,0,Walkabout,Jenny Agutter|Luc Roeg|David Gulpilil|John Meillon|Robert McDarra,Nicolas Roeg,100,Adventure|Drama,34,7.1,1971,0.0,0.0,5,1,2
482,tt0067741,0.317925,4000000,12121618,Shaft,Richard Roundtree|Moses Gunn|Charles Cioffi|Christopher St. John|Gwenn Mitchell,Gordon Parks,100,Adventure|Action|Thriller|Crime,30,6.2,1971,21540779.6577493,65277275.608352,5,1,4
336,tt0067140,0.306073,0,0,GiÃ¹ la testa,James Coburn|Rod Steiger|Romolo Valli|Antoine Saint-John|Franco Graziosi,Sergio Leone,157,Western,71,7.4,1971,0.0,0.0,5,1,1
14811,tt0067093,0.291077,9000000,10404330,Fiddler on the Roof,Chaim Topol|Norma Crane|Leonard Frey|Molly Picon|Paul Mann,Norman Jewison,181,Drama|Music|Romance,68,6.6,1971,48466754.2299359,56029345.0041277,5,1,3
25188,tt0067328,0.369308,1300000,29133000,The Last Picture Show,Timothy Bottoms|Jeff Bridges|Cybill Shepherd|Ben Johnson|Cloris Leachman,Peter Bogdanovich,118,Drama,42,7.0,1971,7000753.38876852,156886883.442302,5,1,1
11951,tt0067927,0.275523,1300000,72266306,Vanishing Point,Barry Newman|Cleavon Little|Dean Jagger|Victoria Medlin|Gilda Texter,Richard C. Sarafian,99,Action|Thriller|Drama,48,7.1,1971,7000753.38876852,389168143.556371,5,1,3
29005,tt0067411,0.265807,0,0,McCabe & Mrs. Miller,Warren Beatty|Julie Christie|Rene Auberjonois|William Devane|John Schuck,Robert Altman,120,Western,33,6.8,1971,0.0,0.0,5,1,1
39261,tt0065854,0.269066,0,0,The House That Dripped Blood,Christopher Lee|Peter Cushing|Nyree Dawn Porter|Denholm Elliott|Jon Pertwee,Peter Duffell,102,Horror|Mystery,12,6.1,1971,0.0,0.0,5,1,2
30941,tt0066767,0.26766,0,0,The Anderson Tapes,Sean Connery|Dyan Cannon|Martin Balsam|Ralph Meeker|Alan King,Sidney Lumet,99,Action|Crime|Drama|Thriller,17,6.4,1971,0.0,0.0,5,1,4
45938,tt0067805,0.272856,0,0,Sunday Bloody Sunday,Peter Finch|Glenda Jackson|Murray Head|Peggy Ashcroft|Tony Britton,John Schlesinger,110,Drama,10,6.8,1971,0.0,0.0,5,1,1
466,tt0067309,0.21439,2500000,0,Klute,Jane Fonda|Donald Sutherland|Charles Cioffi|Roy Scheider|Dorothy Tristan,Alan J. Pakula,114,Mystery,36,6.1,1971,13462987.2860933,0.0,5,1,1
16328,tt0067277,0.197685,0,0,Johnny Got His Gun,Timothy Bottoms|Kathy Fields|Marsha Hunt|Jason Robards|Donald Sutherland,Dalton Trumbo,111,War|Drama,27,7.0,1971,0.0,0.0,5,1,2
5920,tt0067334,0.188379,0,0,Le Mans,Steve McQueen|Siegfried Rauch|Elga Andersen|Ronald Leigh-Hunt|Luc Merenda,Lee H. Katzin,104,Action|Drama,27,6.8,1971,0.0,0.0,5,1,2
31906,tt0066819,0.13485,0,0,The Beguiled,Clint Eastwood|Geraldine Page|Elizabeth Hartman|Jo Ann Harris|Darlene Carr,Don Siegel,105,Drama|Romance|War,26,7.4,1971,0.0,0.0,5,1,3
39043,tt0065580,0.177053,0,0,Countess Dracula,Ingrid Pitt|Nigel Green|Sandor ElÃ¨s|Maurice Denham|Patience Collier,Peter Sasdy,93,Horror,12,5.3,1971,0.0,0.0,5,1,1
18047,tt0068315,0.176973,0,0,Brian's Song,James Caan|Billy Dee Williams|Jack Warden|Bernie Casey|Shelley Fabares,Buzz Kulik,73,Drama|TV Movie,16,6.8,1971,0.0,0.0,5,1,2
46845,tt0067388,0.204023,0,0,Man in the Wilderness,Richard Harris|John Huston|Henry Wilcoxon|Percy Herbert|Dennis Waterman,Richard C. Sarafian,104,Drama|Adventure|Western,18,5.1,1971,0.0,0.0,5,1,3
26513,tt0067633,0.142949,0,0,Punishment Park,Carmen Argenziano|Scott Turner|Patrick Boland|Kent Foreman|Luke Johnson,Peter Watkins,88,Drama|Thriller,16,6.6,1971,0.0,0.0,5,1,2
36850,tt0067482,0.140996,0,0,A New Leaf,Walter Matthau|Elaine May|Jack Weston|George Rose|James Coco,Elaine May,102,Comedy|Romance,11,5.9,1971,0.0,0.0,5,1,2
28801,tt0069427,0.134371,0,0,Twins of Evil,Peter Cushing|Dennis Price|Madeleine Collinson|Mary Collinson|Isobel Black,John Hough,87,Horror,15,6.2,1971,0.0,0.0,5,1,1
48211,tt0067698,0.128417,0,0,Sacco e Vanzetti,Gian Maria VolontÃ©|Riccardo Cucciolla|Cyril Cusack|Rosanna Fratello|Geoffrey Keen,Giuliano Montaldo,120,Crime|Drama|History,12,5.5,1971,0.0,0.0,5,1,3
36492,tt0066892,0.11644,0,28623900,Carnal Knowledge,Jack Nicholson|Candice Bergen|Art Garfunkel|Ann-Margret|Rita Moreno,Mike Nichols,98,Drama,11,6.1,1971,0.0,154145280.711362,5,1,1
20051,tt0066963,0.116365,0,0,Dad's Army,Arthur Lowe|John Le Mesurier|Clive Dunn|John Laurie|James Beck,Norman Cohen,95,Comedy,44,2.9,1971,0.0,0.0,5,1,1
53045,tt0067176,0.097979,0,0,Hands of the Ripper,Eric Porter|Angharad Rees|Jane Merrow|Keith Bell|Derek Godfrey,Peter Sasdy,85,Horror|Thriller,11,5.0,1971,0.0,0.0,5,1,2
38646,tt0067483,0.095445,0,0,Nicholas and Alexandra,Michael Jayston|Janet Suzman|Roderic Noble|Ania Marson|Lynne Frederick,Franklin J. Schaffner,189,Romance|Drama|War,10,6.1,1971,0.0,0.0,5,1,3
26234,tt0066730,0.080161,0,0,10 Rillington Place,Richard Attenborough|John Hurt|Judy Geeson|Pat Heywood|Isobel Black,Richard Fleischer,106,Crime|Drama,18,6.4,1971,0.0,0.0,5,1,2
17965,tt0066740,0.07681,0,0,The Abominable Dr. Phibes,Vincent Price|Joseph Cotten|Virginia North|Terry-Thomas|Sean Bury,Robert Fuest,94,Comedy|Horror,35,7.0,1971,0.0,0.0,5,1,2
31767,tt0066993,0.060512,0,0,The Devils,Oliver Reed|Vanessa Redgrave|Dudley Sutton|Max Adrian|Gemma Jones,Ken Russell,111,Drama|History,25,7.0,1971,0.0,0.0,5,1,2
36194,tt0067144,0.060245,100000,0,The Go-Between,Julie Christie|Alan Bates|Margaret Leighton|Michael Redgrave|Dominic Guard,Joseph Losey,118,Drama|Romance,13,5.9,1971,538519.491443733,0.0,5,1,2
46175,tt0067690,0.005235,0,0,Les lÃ¨vres rouges,Delphine Seyrig|John Karlen|Danielle Ouimet|Andrea Rau|Paul Esser,Harry KÃ¼mel,100,Horror|Thriller,12,5.3,1971,0.0,0.0,5,1,2
32082,tt0067217,0.000188,0,0,The Hospital,George C. Scott|Diana Rigg|Richard Dysart|Barnard Hughes|Stephen Elliott,Arthur Hiller,103,Mystery|Comedy|Drama,10,6.4,1971,0.0,0.0,5,1,3
861,tt0100802,2.679627,65000000,261317921,Total Recall,Arnold Schwarzenegger|Sharon Stone|Rachel Ticotin|Ronny Cox|Michael Ironside,Paul Verhoeven,113,Action|Adventure|Science Fiction,1012,6.8,1990,108478405.120447,436113096.91494,5,1,3
769,tt0099685,2.659926,25000000,46836394,Goodfellas,Robert De Niro|Ray Liotta|Joe Pesci|Lorraine Bracco|Paul Sorvino,Martin Scorsese,146,Drama|Crime,1798,8.0,1990,41722463.5078645,78165189.5801985,5,1,2
1573,tt0099423,2.535646,70000000,240031094,Die Hard 2,Bruce Willis|Bonnie Bedelia|William Atherton|Reginald VelJohnson|Franco Nero,Renny Harlin,124,Action|Thriller,1252,6.4,1990,116822897.82202,400587542.406711,5,1,2
196,tt0099088,2.441201,40000000,244527583,Back to the Future Part III,Michael J. Fox|Christopher Lloyd|Mary Steenburgen|Thomas F. Wilson|Lea Thompson,Robert Zemeckis,118,Adventure|Action|Comedy|Science Fiction|Family,1762,6.9,1990,66755941.6125832,408091726.335352,5,1,5
162,tt0099487,2.285811,20000000,53000000,Edward Scissorhands,Johnny Depp|Winona Ryder|Dianne Wiest|Alan Arkin|Anthony Michael Hall,Tim Burton,105,Fantasy|Drama|Romance,1939,7.4,1990,33377970.8062916,88451622.6366727,5,1,3
114,tt0100405,2.212092,14000000,463000000,Pretty Woman,Julia Roberts|Richard Gere|Ralph Bellamy|Jason Alexander|HÃ©ctor Elizondo,Garry Marshall,119,Romance|Comedy,963,6.9,1990,23364579.5644041,772700024.16565,5,1,2
242,tt0099674,1.761161,54000000,136766062,The Godfather: Part III,Al Pacino|Diane Keaton|Andy GarcÃ­a|Talia Shire|Sofia Coppola,Francis Ford Coppola,162,Drama|Action|Thriller|Crime,880,6.9,1990,90120521.1769873,228248681.236373,5,1,4
581,tt0099348,1.695911,22000000,424208848,Dances with Wolves,Kevin Costner|Mary McDonnell|Graham Greene|Rodney A. Grant|Floyd Red Crow Westerman,Kevin Costner,181,Adventure|Drama|Western,585,7.3,1990,36715767.8869207,707961527.215729,5,1,3
251,tt0099653,1.513223,22000000,505000000,Ghost,Patrick Swayze|Demi Moore|Tony Goldwyn|Whoopi Goldberg|Vincent Schiavelli,Jerry Zucker,127,Fantasy|Drama|Thriller|Mystery|Romance,714,6.7,1990,36715767.8869207,842793762.858863,5,1,5
1498,tt0100758,1.469009,13500000,201965915,Teenage Mutant Ninja Turtles,Judith Hoag|Elias Koteas|Josh Pais|Brian Tochi|Leif Tilden,Steve Barron,93,Science Fiction|Action|Adventure|Comedy|Family,267,6.6,1990,22530130.2942468,337060620.736798,5,1,5
1700,tt0100157,1.295204,20000000,61276872,Misery,James Caan|Kathy Bates|Richard Farnsworth|Frances Sternhagen|Lauren Bacall,Rob Reiner,107,Horror|Thriller,501,7.5,1990,33377970.8062916,102264882.235843,5,1,2
1375,tt0100507,1.243528,42000000,119946358,Rocky V,Sylvester Stallone|Talia Shire|Burt Young|Sage Stallone|Burgess Meredith,John G. Avildsen,104,Drama,354,5.3,1990,70093738.6932123,200178301.78225,5,1,1
11186,tt0099253,1.19834699999999,13000000,35763605,Child's Play 2,Alex Vincent|Jenny Agutter|Gerrit Graham|Christine Elise|Brad Dourif,John Lafia,84,Drama|Horror,140,5.9,1990,21695681.0240895,59685828.1808872,5,1,2
10166,tt0100944,1.125794,0,0,The Witches,Anjelica Huston|Mai Zetterling|Jasen Fisher|Jane Horrocks|Rowan Atkinson,Nicolas Roeg,91,Adventure|Fantasy|Horror,88,6.6,1990,0.0,0.0,5,1,3
1669,tt0099810,1.072912,30,200,The Hunt for Red October,Alec Baldwin|Sean Connery|Scott Glenn|Sam Neill|James Earl Jones,John McTiernan,134,Action|Adventure|Thriller,615,6.9,1990,50.0669562094374,333.779708062916,5,1,3
169,tt0100403,1.034127,35000000,57120318,Predator 2,Kevin Peter Hall|Danny Glover|Gary Busey|RubÃ©n Blades|MarÃ­a Conchita Alonso,Stephen Hopkins,108,Science Fiction|Action|Thriller,374,5.7,1990,58411448.9110103,95328015.3325046,5,1,3
2119,tt0099371,1.0198,60000000,157920733,Days of Thunder,Tom Cruise|Robert Duvall|Nicole Kidman|Randy Quaid|Cary Elwes,Tony Scott,107,Adventure,198,5.8,1990,100133912.418874,263553680.789108,5,1,1
2670,tt0099864,1.003423,0,0,Stephen King's It,Harry Anderson|Dennis Christopher|Richard Masur|Annette O'Toole|Tim Reid,Tommy Lee Wallace,192,Drama|Horror|Mystery|Thriller,334,6.5,1990,0.0,0.0,5,1,4
379,tt0100150,0.972222,14000000,5080409,Miller's Crossing,Gabriel Byrne|Marcia Gay Harden|John Turturro|Jon Polito|J.E. Freeman,Joel Coen,115,Drama|Thriller|Crime,206,7.4,1990,23364579.5644041,8478687.16430105,5,1,3
928,tt0099700,0.890276,50000000,41482207,Gremlins 2: The New Batch,Zach Galligan|Phoebe Cates|John Glover|Robert Prosky|Robert Picardo,Joe Dante,106,Comedy|Horror|Fantasy,303,6.1,1990,83444927.015729,69229594.7113272,5,1,3
9362,tt0100814,0.85552,11000000,48572000,Tremors,Kevin Bacon|Fred Ward|Finn Carter|Michael Gross|Reba McEntire,Ron Underwood,96,Action|Horror,485,6.3,1990,18357883.9434603,81061739.9001598,5,1,2
5549,tt0100502,0.774737,35000000,45681173,RoboCop 2,Peter Weller|Belinda Bauer|John Glover|Gabriel Damon|Mario Machado,Irvin Kershner,117,Action|Adventure|Crime|Science Fiction|Thriller,249,5.3,1990,58411448.9110103,76237242.9395578,5,1,5
34636,tt0100240,0.768724,32000000,16283667,The Neverending Story II: The Next Chapter,Jonathan Brandis|Kenny Morrison|Clarissa Burt|John Wesley Shipp|Martin Umbach,George T. Miller,89,Drama|Family|Fantasy|Adventure,111,5.7,1990,53404753.2900665,27175788.0872687,5,1,4
9356,tt0100050,0.731244,0,0,Look Who's Talking Too,John Travolta|Kirstie Alley|Bruce Willis|Roseanne Barr|Gilbert Gottfried,Amy Heckerling,81,Romance|Comedy,166,5.1,1990,0.0,0.0,5,1,2
11005,tt0099077,0.662154,0,52096475,Awakenings,Robert De Niro|Robin Williams|Julie Kavner|Ruth Nelson|John Heard,Penny Marshall,121,Drama,276,7.4,1990,0.0,86943731.083035,5,1,1
11595,tt0099044,0.644447999999999,38000000,153518974,Another 48 Hrs.,Eddie Murphy|Nick Nolte|Brion James|Kevin Tighe|Ed O'Ross,Walter Hill,95,Thriller|Action|Comedy|Crime|Drama,90,5.5,1990,63418144.531954,256207591.619192,5,1,5
10837,tt0099472,0.642804,0,0,DuckTales: The Movie - Treasure of the Lost Lamp,Alan Young|Terence McGovern|Russi Taylor|Richard Libertini|Christopher Lloyd,Bob Hathcock,74,Adventure|Animation|Family|Comedy|Fantasy,110,6.7,1990,0.0,0.0,5,1,5
9399,tt0100029,0.635353,6000000,24078196,Lionheart,Jean-Claude Van Damme|Harrison Page|Deborah Rennard|Ashley Johnson|Brian Thompson,Sheldon Lettich,105,Action|Thriller,82,5.8,1990,10013391.2418874,40184066.1578083,5,1,2
17466,tt0099385,0.610615,4000000,16853487,Death Warrant,Jean-Claude Van Damme|Robert Guillaume|Cynthia Gibb|Patrick Kilpatrick|Art LaFleur,Deran Sarafian,93,Action|Crime|Drama|Mystery|Thriller,57,5.4,1990,6675594.16125832,28126759.8535107,5,1,5
12157,tt0099699,0.5895,0,29888235,Green Card,GÃ©rard Depardieu|Andie MacDowell|Bebe Neuwirth|Gregg Edelman|Robert Prosky,Peter Weir,108,Comedy|Drama|Romance,42,5.7,1990,0.0,49880431.7640791,5,1,3
21168,tt0100469,0.565651,0,0,The Reflecting Skin,Viggo Mortensen|Lindsay Duncan|Duncan Fraser|David Longworth|Jeremy Cooper,Philip Ridley,95,Drama|Horror|Thriller,13,5.1,1990,0.0,0.0,5,1,3
11092,tt0100404,0.548596,0,221303188,Presumed Innocent,Harrison Ford|Brian Dennehy|RaÃºl JuliÃ¡|Bonnie Bedelia|Paul Winfield,Alan J. Pakula,127,Drama|Thriller|Crime|Mystery,59,6.3,1990,0.0,369332567.420163,5,1,4
2565,tt0099892,0.53671,0,39404261,Joe Versus the Volcano,Tom Hanks|Meg Ryan|Lloyd Bridges|Dan Hedaya|Ossie Davis,John Patrick Shanley,102,Fantasy|Comedy|Science Fiction|Romance,78,5.2,1990,0.0,65761713.6650747,5,1,4
483,tt0100935,0.521085,9500000,14560247,Wild at Heart,Nicolas Cage|Laura Dern|Willem Dafoe|J.E. Freeman|Crispin Glover,David Lynch,124,Comedy|Crime|Thriller,145,6.5,1990,15854536.1329885,24299574.9649197,5,1,3
530,tt0104361,0.519772999999999,0,0,A Grand Day Out,Peter Sallis,Nick Park,23,Adventure|Animation|Comedy|Science Fiction|Family,103,7.3,1990,0.0,0.0,1,1,5
11587,tt0099528,0.518986,0,39024251,The Exorcist III,George C. Scott|Ed Flanders|Brad Dourif|Jason Miller|Nicol Williamson,William Peter Blatty,110,Thriller|Horror|Mystery,56,5.9,1990,0.0,65127515.5307698,5,1,3
1551,tt0099582,0.51308,26000000,61489265,Flatliners,Kiefer Sutherland|Julia Roberts|Kevin Bacon|William Baldwin|Oliver Platt,Joel Schumacher,115,Drama|Horror|Science Fiction|Thriller,179,6.0,1990,43391362.0481791,102619344.603516,5,1,4
13995,tt0103923,0.512053,10000000,0,Captain America,Matt Salinger|Ronny Cox|Scott Paulin|Ned Beatty|Darren McGavin,Albert Pyun,97,War|Action|Science Fiction,48,4.7,1990,16688985.4031458,0.0,5,1,3
10169,tt0100135,0.510786,0,0,Men at Work,Charlie Sheen|Emilio Estevez|Leslie Hope|Keith David|Dean Cameron,Emilio Estevez,98,Comedy|Crime,38,5.8,1990,0.0,0.0,5,1,2
17993,tt0099762,0.509163,0,11567449,Henry & June,Fred Ward|Uma Thurman|Maria de Medeiros|Kevin Spacey|Jean-Philippe Ã‰coffey,Philip Kaufman,136,Romance,18,5.8,1990,0.0,19304898.7512633,5,1,1
11856,tt0099005,0.501826,0,33461269,Air America,Mel Gibson|Robert Downey Jr.|Nancy Travis|Ken Jenkins|David Marshall Grant,Roger Spottiswoode,112,Action|Adventure|Comedy|Drama,69,5.1,1990,0.0,55843462.9911735,5,1,4
2291,tt0099871,0.499506,25000000,25965144,Jacob's Ladder,Tim Robbins|Elizabeth PeÃ±a|Danny Aiello|Matt Craven|Pruitt Taylor Vince,Adrian Lyne,113,Drama|Mystery|Horror,134,6.8,1990,41722463.5078645,43333190.9206578,5,1,3
1662,tt0100685,0.498356,0,0,State of Grace,Sean Penn|Gary Oldman|Ed Harris|Robin Wright|John Turturro,Phil Joanou,134,Drama|Action|Thriller|Crime,26,6.1,1990,0.0,0.0,5,1,4
9768,tt0099329,0.480169,11000000,8266343,Cry-Baby,Johnny Depp|Amy Locane|Polly Bergen|Susan Tyrrell|Traci Lords,John Waters,85,Music|Comedy,138,6.4,1990,18357883.9434603,13795687.7664396,5,1,2
41823,tt0100168,0.465917,10000000,16153593,Mo' Better Blues,Denzel Washington|Spike Lee|Wesley Snipes|Giancarlo Esposito|John Turturro,Spike Lee,129,Drama|Romance,24,6.0,1990,16688985.4031458,26958707.7785358,5,1,2
19384,tt0099817,0.459932,7000000,9229401,Dark Angel,Dolph Lundgren|Brian Benben|Betsy Brantley|Matthias Hues|Jay Bilas,Craig R. Baxley,91,Action|Thriller|Science Fiction|Crime|Horror,37,5.4,1990,11682289.782202,15402933.8568779,5,1,5
8428,tt0100436,0.45719,0,11541758,Pump up the Volume,Christian Slater|Annie Ross|Scott Paulin|Mimi Kennedy|Andy Romano,Allan Moyle,105,Music|Drama,30,6.8,1990,0.0,19262023.0788641,5,1,2
9086,tt0100994,0.457183,0,0,Young Guns II,Emilio Estevez|Kiefer Sutherland|Lou Diamond Phillips|Christian Slater|William Petersen,Geoff Murphy,132,Western|Adventure,93,6.1,1990,0.0,0.0,5,1,2
1727,tt0099141,0.447245,0,0,Bird on a Wire,Mel Gibson|Goldie Hawn|Joan Severance|David Carradine|Stephen Tobolowsky,John Badham,111,Action|Adventure|Comedy|Romance,107,5.6,1990,0.0,0.0,5,1,4
8592,tt0099422,0.438396,47000000,103738726,Dick Tracy,Warren Beatty|Al Pacino|Madonna|Charlie Korsmo|Glenne Headly,Warren Beatty,103,Adventure|Action|Comedy|Thriller|Crime,125,5.7,1990,78438231.3947853,173129408.395494,5,1,5
9556,tt0099365,0.429512,16000000,48878502,Darkman,Liam Neeson|Frances McDormand|Colin Friels|Larry Drake|Nelson Mashita,Sam Raimi,96,Action|Science Fiction|Crime,148,6.0,1990,26702376.6450332,81573260.6405633,5,1,3
14864,tt0099797,0.420701,0,1293976,The Hot Spot,Don Johnson|Virginia Madsen|Jennifer Connelly|Charles Martin Smith|William Sadler,Dennis Hopper,130,Drama|Thriller|Crime|Romance,19,6.4,1990,0.0,2159514.65760209,5,1,4
8217,tt0099012,0.420512,0,0,Alice,Mia Farrow|William Hurt|Joe Mantegna|Alec Baldwin|Blythe Danner,Woody Allen,102,Comedy|Drama|Romance,22,5.9,1990,0.0,0.0,5,1,3
19185,tt0100258,0.42047,4200000,5835247,Night of the Living Dead,Patricia Tallman|Tony Todd|Tom Towles|McKee Anderson|Bill Moseley,Tom Savini,88,Horror,63,6.7,1990,7009373.86932123,9738435.20067503,5,1,1
18129,tt0099703,0.419438,0,13446769,The Grifters,Anjelica Huston|John Cusack|Annette Bening|Jan Munroe|Stephen Tobolowsky,Stephen Frears,110,Crime|Drama,46,6.5,1990,0.0,22441293.1560473,5,1,2
9491,tt0099160,0.411888,0,0,Blue Steel,Jamie Lee Curtis|Ron Silver|Clancy Brown|Louise Fletcher|Philip Bosco,Kathryn Bigelow,102,Thriller,32,5.4,1990,0.0,0.0,5,1,1
10164,tt0099204,0.411259,0,27575086,Cadillac Man,Robin Williams|Tim Robbins|Pamela Reed|Fran Drescher|Zack Norman,Roger Donaldson,97,Comedy|Drama,21,4.0,1990,0.0,46020020.774449,5,1,2
9586,tt0099165,0.409621,47000000,15691192,The Bonfire of the Vanities,Tom Hanks|Bruce Willis|Melanie Griffith|Kim Cattrall|Saul Rubinek,Brian De Palma,125,Comedy|Drama,46,4.8,1990,78438231.3947853,26187007.4245958,5,1,2
10173,tt0100114,0.403249,12000000,46044400,Marked for Death,Steven Seagal|Basil Wallace|Keith David|Tom Wright|Joanna Pacula,Dwight H. Little,94,Action|Thriller,44,6.0,1990,20026782.4837749,76843431.9496606,5,1,2
47869,tt0099768,0.127474,0,1030938,Hidden Agenda,Frances McDormand|Brian Cox|Brad Dourif|Mai Zetterling|Bernard Archard,Ken Loach,108,Mystery|Drama|Thriller,13,6.5,1990,0.0,1720530.92335483,5,1,3
18971,tt0100519,0.400886,0,0,Rosencrantz & Guildenstern Are Dead,Gary Oldman|Tim Roth|Richard Dreyfuss|Livio Badurina|Tomislav Maretic,Tom Stoppard,117,Comedy|Drama,33,6.7,1990,0.0,0.0,5,1,2
951,tt0099938,0.386018,15000000,201957688,Kindergarten Cop,Arnold Schwarzenegger|Penelope Ann Miller|Pamela Reed|Linda Hunt|Richard Tyson,Ivan Reitman,111,Comedy,304,5.7,1990,25033478.1047187,337046890.708507,5,1,1
6470,tt0099575,0.37488,22000000,0,Fire Birds,Nicolas Cage|Tommy Lee Jones|Sean Young|Bryan Kestner|Dale Dye,David Green,85,Action|Adventure,15,3.8,1990,36715767.8869207,0.0,5,1,2
16384,tt0100212,0.374074,0,0,My Blue Heaven,Steve Martin|Rick Moranis|Joan Cusack|Melanie Mayron|Bill Irwin,Herbert Ross,97,Action|Comedy,30,6.4,1990,0.0,0.0,5,1,2
10168,tt0099615,0.372665,0,0,The Freshman,Marlon Brando|Matthew Broderick|Bruno Kirby|Penelope Ann Miller|Frank Whaley,Andrew Bergman,102,Comedy|Crime,20,6.7,1990,0.0,0.0,5,1,2
9558,tt0099939,0.592379,1000000,2554476,King of New York,Christopher Walken|David Caruso|Laurence Fishburne|Victor Argo|Wesley Snipes,Abel Ferrara,103,Thriller|Crime,46,6.2,1990,1668898.54031458,4263161.26766862,5,1,2
19158,tt0099697,0.369847,10500000,11582891,Graveyard Shift,David Andrews|Kelly Wolf|Stephen Macht|Robert Alan Beuth|Andrew Divoff,Ralph S. Singleton,89,Drama|Horror,20,4.7,1990,17523434.673303,19330669.8825228,5,1,2
17009,tt0099878,0.340804,0,20,Jetsons: The Movie,George O'Hanlon|Mel Blanc|Penny Singleton|Tiffany|Patric Zimmerman,Joseph Barbera|William Hanna,82,Animation|Comedy|Family|Science Fiction,22,5.8,1990,0.0,33.3779708062916,5,2,4
24016,tt0100594,0.339218,25000000,2075084,The Sheltering Sky,Debra Winger|John Malkovich|Campbell Scott|Jill Bennett|Timothy Spall,Bernardo Bertolucci,138,Adventure|Drama|Romance,25,6.2,1990,41722463.5078645,3463104.65863014,5,1,3
11309,tt0099740,0.323339,1500000,5728953,Hardware,Dylan McDermott|Stacey Travis|William Hootkins|Carl McCoy|Iggy Pop,Richard Stanley,93,Horror|Science Fiction|Thriller,33,5.1,1990,2503347.81047187,9561041.29923083,5,1,3
10729,tt0100449,0.322961,0,0,Quick Change,Bill Murray|Geena Davis|Randy Quaid|Jason Robards|Stanley Tucci,Howard Franklin|Bill Murray,89,Comedy|Crime,31,6.3,1990,0.0,0.0,5,2,2
10847,tt0100054,0.322112,0,0,Lord of the Flies,Balthazar Getty|Chris Furrh|Danuel Pipoly|James Badge Dale|Andrew Taft,Harry Hook,90,Adventure|Drama|Thriller,58,6.6,1990,0.0,0.0,5,1,3
20701,tt0100740,0.317091,3,16,Tales from the Darkside: The Movie,Rae Dawn Chong|Christian Slater|Deborah Harry|Steve Buscemi|David Johansen,John Harrison,93,Fantasy|Horror|Comedy,37,5.8,1990,5.00669562094374,26.7023766450332,5,1,3
